GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010
Id,Id2,Geography,Total:,"Institutionalized population (101-106, 201-203, 301, 401-405):","Institutionalized population (101-106, 201-203, 301, 401-405): - Correctional facilities for adults (101-106)","Institutionalized population (101-106, 201-203, 301, 401-405): - Juvenile facilities (201-203)","Institutionalized population (101-106, 201-203, 301, 401-405): - Nursing facilities/Skilled-nursing facilities (301)","Institutionalized population (101-106, 201-203, 301, 401-405): - Other institutional facilities (401-405)","Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):","Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): - College/University student housing (501)","Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): - Military quarters (601-602)","Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): - Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)"
1000000US120030401012001,120030401012001,"Block 2001, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012002,120030401012002,"Block 2002, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012003,120030401012003,"Block 2003, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012004,120030401012004,"Block 2004, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012005,120030401012005,"Block 2005, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012006,120030401012006,"Block 2006, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012007,120030401012007,"Block 2007, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012008,120030401012008,"Block 2008, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012009,120030401012009,"Block 2009, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012010,120030401012010,"Block 2010, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012011,120030401012011,"Block 2011, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012012,120030401012012,"Block 2012, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
